SampledPos_x,SampledPos_y,ObservationPre_LinID,ObservationPre_row,ObservationPre_col,Action,ReachedPos_x,ReachedPos_y,ObservationPost_LinID,ObservationPost_row,ObservationPost_col,discrTouch,Loss
-0.9394351680066038,299.4967223252938,14,2,0,2,3.4605648319933966,316.0967223252938,7,1,0,198,<built-in method item of Tensor object at 0x7f129742cf90>
3.4605648319933966,316.0967223252938,7,1,0,2,7.860564831993397,332.6967223252938,0,0,0,209,<built-in method item of Tensor object at 0x7f129742c4a0>
7.860564831993397,332.6967223252938,0,0,0,2,12.260564831993397,349.29672232529384,0,0,0,136,<built-in method item of Tensor object at 0x7f12a24fd220>
161.63409606266748,269.1379097093383,12,1,5,3,157.23409606266748,252.53790970933832,12,1,5,103,<built-in method item of Tensor object at 0x7f129742cea0>
157.23409606266748,252.53790970933832,12,1,5,3,152.83409606266747,235.93790970933833,19,2,5,197,<built-in method item of Tensor object at 0x7f1297417040>
152.83409606266747,235.93790970933833,19,2,5,1,113.03409606266746,247.93790970933833,18,2,4,207,<built-in method item of Tensor object at 0x7f129742cf40>
113.03409606266746,247.93790970933833,18,2,4,0,152.83409606266747,235.93790970933833,19,2,5,175,<built-in method item of Tensor object at 0x7f12a24fd220>
152.83409606266747,235.93790970933833,19,2,5,2,157.23409606266748,252.53790970933832,19,2,5,163,<built-in method item of Tensor object at 0x7f129742cea0>
157.23409606266748,252.53790970933832,19,2,5,2,161.63409606266748,269.1379097093383,12,1,5,163,<built-in method item of Tensor object at 0x7f1297417040>
161.63409606266748,269.1379097093383,12,1,5,2,166.0340960626675,285.73790970933834,12,1,5,80,<built-in method item of Tensor object at 0x7f129742cf40>
166.0340960626675,285.73790970933834,12,1,5,2,170.4340960626675,302.33790970933836,5,0,5,80,<built-in method item of Tensor object at 0x7f12a24fd220>
170.4340960626675,302.33790970933836,5,0,5,1,130.63409606266748,314.33790970933836,0,0,0,84,<built-in method item of Tensor object at 0x7f129742cea0>
130.63409606266748,314.33790970933836,0,0,0,3,126.23409606266748,297.73790970933834,4,0,4,84,<built-in method item of Tensor object at 0x7f1297417040>
80.49771181199753,315.1862708719852,2,0,2,0,120.29771181199754,303.1862708719852,4,0,4,172,<built-in method item of Tensor object at 0x7f12a4524540>
120.29771181199754,303.1862708719852,4,0,4,0,160.09771181199756,291.1862708719852,5,0,5,114,<built-in method item of Tensor object at 0x7f129742c090>
160.09771181199756,291.1862708719852,5,0,5,3,155.69771181199755,274.58627087198516,12,1,5,114,<built-in method item of Tensor object at 0x7f12a4acf540>
155.69771181199755,274.58627087198516,12,1,5,3,151.29771181199754,257.98627087198514,12,1,5,187,<built-in method item of Tensor object at 0x7f129742cea0>
151.29771181199754,257.98627087198514,12,1,5,1,111.49771181199753,269.98627087198514,18,2,4,228,<built-in method item of Tensor object at 0x7f12a4524540>
111.49771181199753,269.98627087198514,18,2,4,0,151.29771181199754,257.98627087198514,19,2,5,170,<built-in method item of Tensor object at 0x7f129742c090>
151.29771181199754,257.98627087198514,19,2,5,3,146.89771181199754,241.38627087198515,19,2,5,104,<built-in method item of Tensor object at 0x7f12a4acf540>
146.89771181199754,241.38627087198515,19,2,5,1,107.09771181199753,253.38627087198515,18,2,4,104,<built-in method item of Tensor object at 0x7f129742cea0>
107.09771181199753,253.38627087198515,18,2,4,1,67.29771181199752,265.3862708719852,16,2,2,222,<built-in method item of Tensor object at 0x7f12a4524540>
86.18944547515976,328.4700061842919,2,0,2,1,46.389445475159754,340.4700061842919,1,0,1,168,<built-in method item of Tensor object at 0x7f12a24fd220>
125.98944547515976,316.4700061842919,3,0,3,3,121.58944547515975,299.87000618429187,4,0,4,91,<built-in method item of Tensor object at 0x7f129742c4a0>
121.58944547515975,299.87000618429187,4,0,4,1,81.78944547515974,311.87000618429187,2,0,2,119,<built-in method item of Tensor object at 0x7f1297417040>
81.78944547515974,311.87000618429187,2,0,2,0,121.58944547515975,299.87000618429187,3,0,3,80,<built-in method item of Tensor object at 0x7f129742cea0>
112.78944547515974,266.6700061842918,18,2,4,2,117.18944547515974,283.27000618429184,11,1,4,105,<built-in method item of Tensor object at 0x7f12a20d9220>
117.18944547515974,283.27000618429184,11,1,4,3,112.78944547515974,266.6700061842918,18,2,4,105,<built-in method item of Tensor object at 0x7f129742c4a0>
45.711399711399714,298.60173160173156,8,1,1,0,85.51139971139972,286.60173160173156,10,1,3,99,<built-in method item of Tensor object at 0x7f1297417040>
85.51139971139972,286.60173160173156,10,1,3,1,45.711399711399714,298.60173160173156,9,1,2,99,<built-in method item of Tensor object at 0x7f129742cea0>
45.711399711399714,298.60173160173156,9,1,2,1,5.91139971139971,310.60173160173156,7,1,0,118,<built-in method item of Tensor object at 0x7f12a228a2c0>
5.91139971139971,310.60173160173156,7,1,0,3,1.5113997113997097,294.00173160173154,14,2,0,118,<built-in method item of Tensor object at 0x7f129742c4a0>
1.5113997113997097,294.00173160173154,14,2,0,0,41.311399711399716,282.00173160173154,16,2,2,195,<built-in method item of Tensor object at 0x7f12a4acf540>
41.311399711399716,282.00173160173154,16,2,2,2,45.711399711399714,298.60173160173156,8,1,1,147,<built-in method item of Tensor object at 0x7f129742cea0>
45.711399711399714,298.60173160173156,8,1,1,2,50.11139971139971,315.2017316017316,8,1,1,114,<built-in method item of Tensor object at 0x7f1297417040>
50.11139971139972,315.2017316017316,8,1,1,0,89.91139971139972,303.2017316017316,9,1,2,162,<built-in method item of Tensor object at 0x7f129742c4a0>
