Computer Time (ms),touch_row,touch_col,type
135460,2,12,2
135544,2,11,2
135625,3,10,2
135707,3,10,2
135776,3,9,2
135860,3,9,2
135942,3,8,2
136021,3,8,2
136097,4,8,2
136176,4,8,2
136255,5,8,2
136340,5,7,2
136414,6,7,2
136493,6,6,2
136573,6,6,2
136652,7,5,2
136736,7,5,2
136816,7,4,2
136891,7,5,2
136970,7,5,2
137050,7,6,2
137129,7,6,2
137209,6,7,2
137288,6,7,2
137367,6,8,2
137446,6,8,2
137526,6,9,2
137611,6,9,2
137690,6,10,2
137769,6,9,2
137849,6,9,2
137927,6,8,2
138004,7,8,2
138082,7,7,2
138162,7,7,2
138241,7,6,2
138321,6,6,2
138400,6,6,2
138479,5,6,2
138559,4,6,2
138639,4,7,2
138723,3,7,2
138802,3,8,2
138877,2,8,2
138957,2,8,2
139036,1,9,2
139115,1,8,2
139195,2,8,2
139274,2,7,2
139354,2,7,2
139433,2,6,2
139513,2,5,2
139597,2,5,2
139676,2,4,2
139756,2,4,2
139836,3,3,2
139914,3,3,2
139989,3,2,2
140069,3,2,2
140149,3,2,2
140228,3,1,2
140308,2,1,2
140387,2,1,2
140466,2,2,2
140546,2,3,2
140623,2,4,2
140710,2,3,2
140788,2,3,2
140863,2,2,2
140943,1,2,2
141102,1,1,2
141181,1,1,2
141266,1,1,2
141345,1,1,2
141421,1,0,2
141505,1,0,2
141583,2,0,2
141658,2,0,2
141743,3,0,2
141822,4,0,2
141901,4,0,2
141976,5,1,2
142055,5,2,2
142135,5,2,2
142214,5,3,2
142293,4,3,2
142378,4,4,2
142458,4,4,2
142537,3,5,2
142612,3,5,2
142691,3,6,2
142770,2,6,2
142849,2,7,2
142930,2,7,2
143005,2,6,2
143091,2,6,2
143170,3,5,2
143249,3,5,2
143328,3,4,2
143408,4,4,2
143488,4,3,2
143567,4,3,2
143646,5,2,2
143726,5,2,2
143805,5,2,2
143884,5,1,2
143964,5,1,2
144044,6,0,2
144127,6,0,2
144205,6,0,2
144285,5,1,2
144359,5,2,2
144439,5,2,2
144518,4,3,2
144598,4,3,2
144684,4,4,2
144762,3,4,2
144838,3,4,2
144914,3,3,2
144999,3,3,2
145075,3,3,2
145154,3,3,2
145233,3,4,2
145318,3,4,2
145392,3,5,2
145472,3,5,2
145551,3,5,2
145632,3,4,2
145710,4,4,2
145791,4,3,2
145870,4,3,2
145948,5,2,2
146028,5,2,2
146107,5,2,2
146187,5,2,2
146267,5,3,2
146346,5,3,2
146425,4,3,2
146584,3,2,2
146743,2,1,2
146822,2,1,2
146902,2,1,2
146981,3,0,2
147061,3,0,2
147145,3,0,2
147225,2,0,2
147304,2,0,2
147382,2,0,2
147458,2,1,2
147539,2,2,2
147617,2,3,2
147696,2,3,2
147776,2,4,2
147934,1,5,2
148020,1,6,2
148098,1,6,2
148173,1,7,2
148253,1,7,2
148335,1,8,2
148412,1,9,2
148491,1,9,2
148570,1,10,2
148649,1,10,2
148732,1,11,2
148808,1,11,2
148888,1,12,2
148968,1,13,2
149047,1,13,2
149127,1,14,2
149206,1,14,2
149285,1,15,2
149364,1,16,2
149447,1,16,2
149527,1,17,2
149606,1,17,2
149686,1,18,2
149846,0,19,2
149921,0,20,2
150000,0,20,2
150079,1,19,2
150159,1,18,2
150240,1,18,2
150317,1,17,2
150397,1,17,2
150476,1,16,2
150559,1,15,2
150641,1,15,2
150719,1,14,2
150794,1,14,2
150875,1,13,2
150955,1,12,2
151035,2,12,2
151117,3,12,2
151192,3,12,2
151272,4,11,2
151351,4,11,2
151430,5,10,2
151510,5,10,2
151589,5,10,2
151669,4,9,2
151748,4,9,2
151828,3,9,2
151907,3,9,2
151987,3,9,2
152064,3,10,2
152149,3,11,2
152225,3,11,2
152304,4,12,2
152385,4,12,2
152469,4,13,2
152548,4,12,2
152622,4,12,2
152701,3,12,2
152784,3,12,2
152866,3,13,2
152946,2,13,2
153025,2,14,2
153104,2,15,2
153183,2,15,2
153261,2,15,2
153338,2,14,2
153417,2,14,2
153496,3,13,2
153576,3,13,2
153655,4,12,2
153734,3,12,2
153819,3,13,2
153898,3,14,2
153978,3,14,2
154056,2,14,2
154130,2,15,2
154213,2,15,2
154293,1,16,2
154372,1,16,2
154452,1,17,2
154534,1,16,2
154611,1,16,2
154686,1,15,2
154769,1,15,2
154854,1,14,2
154930,1,13,2
155006,2,13,2
155091,2,12,2
155165,2,12,2
155251,2,11,2
155327,2,10,2
155402,2,10,2
155488,2,9,2
155563,2,9,2
155639,2,9,2
155726,2,9,2
155806,2,10,2
155884,2,11,2
155966,2,11,2
156043,2,12,2
156123,2,12,2
156203,2,13,2
156281,2,13,2
156356,1,13,2
156436,1,14,2
156516,1,13,2
156595,1,13,2
156674,1,12,2
156754,1,11,2
156839,1,11,2
156918,1,10,2
156997,2,10,2
157077,2,9,2
157156,2,8,2
157231,2,8,2
157310,2,7,2
157390,2,7,2
157469,2,6,2
157548,2,7,2
157627,2,7,2
157707,2,8,2
157792,2,9,2
157868,2,9,2
157951,2,10,2
158028,2,10,2
158104,2,11,2
158184,1,11,2
158264,1,12,2
158343,1,13,2
158423,1,13,2
158502,1,14,2
158581,1,14,2
158661,1,13,2
158740,1,13,2
158820,1,12,2
158904,2,12,2
158984,2,11,2
159058,2,10,2
159137,2,10,2
159222,2,9,2
159301,3,9,2
159376,3,8,2
159455,3,8,2
159535,3,7,2
159619,3,6,2
159697,4,6,2
159771,4,5,2
159852,4,5,2
159937,4,4,2
160016,4,4,2
160091,5,3,2
160171,5,3,2
160256,6,2,2
160334,6,2,2
160413,6,2,2
160568,7,1,2
160647,7,1,2
160727,6,2,2
160806,7,2,2
160886,7,3,2
160959,7,3,2
161049,8,4,2
161129,8,4,2
161208,8,5,2
161282,7,5,2
161362,7,6,2
161442,7,7,2
161521,7,7,2
161600,7,8,2
161680,7,8,2
161761,7,8,2
161839,8,8,2
161918,8,8,2
162001,9,7,2
162080,9,7,2
162162,10,7,2
162239,10,7,2
162319,10,8,2
162398,9,8,2
162474,9,8,2
162553,9,9,2
162633,8,9,2
162712,8,10,2
162791,7,10,2
162871,7,11,2
162951,7,11,2
163030,6,12,2
163109,6,12,2
163196,5,13,2
163268,5,12,2
163348,6,12,2
163427,6,11,2
163510,6,11,2
163589,7,11,2
163669,7,11,2
163748,8,11,2
163827,9,11,2
163907,9,11,2
163986,9,11,2
164066,9,10,2
164145,9,9,2
164226,9,9,2
164306,9,8,2
164382,9,8,2
164469,8,8,2
164545,8,8,2
164625,7,8,2
164704,6,8,2
164779,7,8,2
164858,8,8,2
164938,8,8,2
165017,9,8,2
165096,9,8,2
165176,9,8,2
165255,9,9,2
165335,9,9,2
165415,8,10,2
165494,8,10,2
165575,8,11,2
165658,8,11,2
165732,7,11,2
165817,7,12,2
165897,6,12,2
165976,6,12,2
166050,5,12,2
166135,5,12,2
166213,5,12,2
166289,5,11,2
166366,5,11,2
166452,5,10,2
166532,6,9,2
166611,6,9,2
166686,6,8,2
166765,6,8,2
166849,6,7,2
166927,7,7,2
167003,7,6,2
167086,6,6,2
167166,6,6,2
167245,5,6,2
167324,5,6,2
167403,5,7,2
167477,5,7,2
167565,5,8,2
167648,5,8,2
167715,5,9,2
167803,5,10,2
167883,6,10,2
167957,6,11,2
168040,6,11,2
168120,6,12,2
168198,6,12,2
168273,6,13,2
168353,6,13,2
168436,7,13,2
168515,8,13,2
168595,8,13,2
168674,9,12,2
168755,9,12,2
168825,9,11,2
168910,9,11,2
168989,9,10,2
169068,9,10,2
169151,9,9,2
169227,9,9,2
169306,9,8,2
169391,10,8,2
169471,10,9,2
169546,10,9,2
169625,10,10,2
169699,10,10,2
169790,9,10,2
169865,9,9,2
169943,8,9,2
170023,8,10,2
170107,7,10,2
170186,7,10,2
170261,6,11,2
170340,6,11,2
170420,6,12,2
170499,6,12,2
170579,6,13,2
170658,6,13,2
170733,6,14,2
170823,6,14,2
170900,5,15,2
171059,5,16,2
171136,5,17,2
171220,5,17,2
171294,5,18,2
171379,5,18,2
171457,5,18,2
171532,5,18,2
171612,5,17,2
171691,6,17,2
171771,6,16,2
171850,6,16,2
171930,6,15,2
172009,6,15,2
172089,6,15,2
172168,6,15,2
172247,5,15,2
172327,5,15,2
172411,4,15,2
172486,5,15,2
172570,5,15,2
172651,5,16,2
172727,5,16,2
172801,5,17,2
172886,5,17,2
172965,4,18,2
173044,4,19,2
173124,4,19,2
173203,5,19,2
173283,5,19,2
173361,5,18,2
173441,4,18,2
173520,4,17,2
173601,4,17,2
173680,4,16,2
173759,4,15,2
173842,4,15,2
173921,4,14,2
173996,5,14,2
174075,5,13,2
174159,5,13,2
174238,5,12,2
174313,5,11,2
174393,5,11,2
174472,5,10,2
174552,5,10,2
174631,5,9,2
174715,5,9,2
174796,4,8,2
174874,5,8,2
174943,5,7,2
175033,5,7,2
175112,6,6,2
175193,6,6,2
175271,6,5,2
175346,7,5,2
175425,7,4,2
175512,7,4,2
175589,8,4,2
175664,8,3,2
175744,8,3,2
175823,8,3,2
175903,8,3,2
175982,8,3,2
176061,7,4,2
176146,7,4,2
176225,6,5,2
176306,6,4,2
176379,6,4,2
176459,6,3,2
176543,6,2,2
176615,6,2,2
176781,6,1,2
176860,6,1,2
176941,6,1,2
177020,5,2,2
177100,5,2,2
177173,4,2,2
177252,4,3,2
177332,3,3,2
177411,3,3,2
177491,3,4,2
177648,2,5,2
177735,2,6,2
177816,2,6,2
177894,2,7,2
177971,2,7,2
178045,2,8,2
178129,1,8,2
178209,1,9,2
178291,1,10,2
178370,1,10,2
178445,1,10,2
178524,1,10,2
178604,1,10,2
178683,1,11,2
178762,2,12,2
178845,2,12,2
178926,2,13,2
179006,2,13,2
179080,2,14,2
179160,2,13,2
179243,3,13,2
179322,3,12,2
179402,3,12,2
179477,3,11,2
179556,3,10,2
179642,3,10,2
179720,3,9,2
179800,4,9,2
179880,4,9,2
179959,3,9,2
180037,3,10,2
180118,3,10,2
180198,3,11,2
180272,3,11,2
180352,4,12,2
180435,4,13,2
180514,4,13,2
180590,4,14,2
180674,4,14,2
180751,4,14,2
180833,4,14,2
180909,4,15,2
180987,4,15,2
181077,4,16,2
181146,4,16,2
181228,5,17,2
181310,4,17,2
181389,4,18,2
181468,3,18,2
181543,3,18,2
181623,2,18,2
181703,2,17,2
181782,2,17,2
181861,1,16,2
181941,1,16,2
182020,1,15,2
182100,1,16,2
182179,1,16,2
182264,2,17,2
182343,2,17,2
182418,2,18,2
182497,3,18,2
182577,4,18,2
182656,4,19,2
182735,4,18,2
182815,4,18,2
182894,4,17,2
182974,5,16,2
183053,5,16,2
183133,5,15,2
183212,5,15,2
183292,5,14,2
183371,5,14,2
183450,5,13,2
183530,5,12,2
183609,5,13,2
183689,5,13,2
183769,5,14,2
183848,5,14,2
183927,5,15,2
184006,5,15,2
184086,5,15,2
184166,4,15,2
184250,4,14,2
184325,4,14,2
184404,3,13,2
184483,3,13,2
184563,3,12,2
184647,3,12,2
184727,3,11,2
184806,3,10,2
184888,4,10,2
184965,4,9,2
185045,4,9,2
185124,4,8,2
185198,5,8,2
185278,5,7,2
185357,5,7,2
185442,5,6,2
185521,5,6,2
185599,6,5,2
185675,6,5,2
185758,6,4,2
185837,7,4,2
185920,7,3,2
185992,7,3,2
186071,8,2,2
186151,8,2,2
186233,8,1,2
186312,8,1,2
186392,8,1,2
186475,8,2,2
186554,9,3,2
186634,9,3,2
186706,9,4,2
186789,8,4,2
186869,8,4,2
186950,7,4,2
187028,6,4,2
187110,7,4,2
187189,7,5,2
187264,7,5,2
187343,8,6,2
187423,8,6,2
187507,9,7,2
187582,9,7,2
187661,9,6,2
187741,9,5,2
187820,10,5,2
187900,10,5,2
187979,10,4,2
188058,10,5,2
188138,9,5,2
188218,9,6,2
188297,9,6,2
188376,9,7,2
188461,9,7,2
188539,8,8,2
188614,8,8,2
188699,8,9,2
188778,8,9,2
188853,7,9,2
188932,7,10,2
189012,6,10,2
189091,6,11,2
189171,6,10,2
189251,6,10,2
189335,7,9,2
189414,7,9,2
189489,7,8,2
189568,8,8,2
189648,8,8,2
189728,7,7,2
189811,6,7,2
189891,6,7,2
189971,5,6,2
190053,5,6,2
190124,5,5,2
190209,5,5,2
190288,5,4,2
190367,5,5,2
190442,4,5,2
190523,4,6,2
190601,4,6,2
190681,4,7,2
190760,4,8,2
190842,4,8,2
190920,4,9,2
190998,3,9,2
191078,3,9,2
191158,3,9,2
191237,4,9,2
191316,4,10,2
191396,4,10,2
191475,5,11,2
191555,5,11,2
191634,5,12,2
191714,5,12,2
191793,5,13,2
191873,5,12,2
191952,5,12,2
192032,6,11,2
192111,6,11,2
192190,6,10,2
192270,6,10,2
192349,6,10,2
192429,5,10,2
192508,5,11,2
192587,5,11,2
192672,4,12,2
192751,4,12,2
192826,3,13,2
192905,3,13,2
192985,3,14,2
193064,3,14,2
193143,3,15,2
193223,3,15,2
193303,3,16,2
193382,3,17,2
193461,3,17,2
193541,3,18,2
193620,2,18,2
193700,2,18,2
193779,2,17,2
193859,1,18,2
193939,1,18,2
194017,1,17,2
194097,1,16,2
194176,1,16,2
194256,1,15,2
194336,1,15,2
194420,1,14,2
194494,2,13,2
194579,2,13,2
194658,2,12,2
194734,2,12,2
194812,2,11,2
194897,2,10,2
194978,3,10,2
195053,3,9,2
195136,3,9,2
195214,3,8,2
195293,3,8,2
195373,3,7,2
195448,4,7,2
195527,4,6,2
195612,5,6,2
195690,5,6,2
195770,6,5,2
195849,6,5,2
195925,6,4,2
196009,5,3,2
196083,5,3,2
196163,5,2,2
196242,5,2,2
196405,4,1,2
196481,4,1,2
196562,3,2,2
196721,2,3,2
196798,2,4,2
196880,2,4,2
196958,2,5,2
197038,3,5,2
197116,3,6,2
197195,3,6,2
197275,3,6,2
197355,3,6,2
197434,3,5,2
197514,4,5,2
197593,4,4,2
197673,4,4,2
197752,4,3,2
197831,4,2,2
197916,5,2,2
197994,5,2,2
198068,5,2,2
198152,6,2,2
198233,6,3,2
198313,6,3,2
198388,6,4,2
198467,6,4,2
198553,6,5,2
198631,6,6,2
198706,6,6,2
198785,6,7,2
198870,7,7,2
198954,7,7,2
199028,8,8,2
199108,8,8,2
199182,8,8,2
199262,8,7,2
199341,7,7,2
199421,7,6,2
199500,6,7,2
199581,6,6,2
199656,6,6,2
199743,6,5,2
199821,7,5,2
199897,7,4,2
199977,6,4,2
200056,5,4,2
200141,5,4,2
200295,4,5,2
200379,4,5,2
200458,4,6,2
200533,4,7,2
200618,4,7,2
200696,3,8,2
200771,3,8,2
200853,3,9,2
200930,3,9,2
201010,2,10,2
201089,2,10,2
201168,2,11,2
201249,2,10,2
201327,3,10,2
201407,3,9,2
201491,3,8,2
201571,3,8,2
201651,3,7,2
201725,3,7,2
201805,3,6,2
201886,3,6,2
201964,2,5,2
202042,2,5,2
202124,3,4,2
202201,3,4,2
202361,4,3,2
202439,4,3,2
202519,4,4,2
202599,4,4,2
202678,4,5,2
202759,3,5,2
202837,3,5,2
202916,2,6,2
202996,2,6,2
203076,2,5,2
203157,2,5,2
203234,2,4,2
203319,2,4,2
203398,2,3,2
203477,2,2,2
203552,2,2,2
203716,2,1,2
203796,2,2,2
203870,2,3,2
203950,2,3,2
204029,1,4,2
204109,2,4,2
204194,2,3,2
204273,2,2,2
204347,2,2,2
204506,3,1,2
204585,3,1,2
204670,3,0,2
204749,3,0,2
204823,3,0,2
204909,3,1,2
204987,3,2,2
205067,3,3,2
205146,3,3,2
205225,3,4,2
205300,3,4,2
205379,3,5,2
205460,2,5,2
205539,2,6,2
205618,2,6,2
205693,2,7,2
205782,2,7,2
205860,1,8,2
205936,1,8,2
206015,1,9,2
206095,1,8,2
206174,1,8,2
206254,1,7,2
206333,2,6,2
206412,2,6,2
206497,2,5,2
206575,2,6,2
206648,2,7,2
206732,2,7,2
206812,2,8,2
206891,2,8,2
206971,2,9,2
207050,2,9,2
207129,2,10,2
207209,2,10,2
207288,2,10,2
207369,3,9,2
207447,3,9,2
207527,4,8,2
207606,4,8,2
207686,4,9,2
207767,4,9,2
207845,4,10,2
207924,4,10,2
208004,4,11,2
208084,5,12,2
208163,5,12,2
208242,6,12,2
208321,6,13,2
208401,7,13,2
208480,7,14,2
208562,7,14,2
208641,7,14,2
208721,8,13,2
208796,8,13,2
208875,8,12,2
208955,9,12,2
209034,9,11,2
209113,9,11,2
209193,10,10,2
209271,10,10,2
209357,10,9,2
209435,9,9,2
209509,9,8,2
209593,8,8,2
209674,8,7,2
209751,8,8,2
209826,8,8,2
209913,9,9,2
209992,9,9,2
210067,9,10,2
210150,9,10,2
210230,8,11,2
210305,8,11,2
210390,8,12,2
210470,7,12,2
210548,7,13,2
210623,7,13,2
210703,7,14,2
210782,6,14,2
210867,6,15,2
210946,6,14,2
211026,5,14,2
211105,5,13,2
211184,5,13,2
211259,5,12,2
211339,5,11,2
211418,4,11,2
211502,3,11,2
211583,3,11,2
211660,2,11,2
211736,2,10,2
211821,2,10,2
211900,2,10,2
211975,2,10,2
212054,3,11,2
212133,4,11,2
212217,4,11,2
212296,5,12,2
212369,5,12,2
212455,5,11,2
212535,6,11,2
212615,6,10,2
212694,6,10,2
212769,7,9,2
212848,7,9,2
212928,7,8,2
213007,7,8,2
213087,7,7,2
213166,7,7,2
213245,6,7,2
213325,5,7,2
213404,5,8,2
213484,6,8,2
213563,7,8,2
213642,7,9,2
213722,7,8,2
213802,7,8,2
213882,7,7,2
213960,7,6,2
214040,7,6,2
214120,7,6,2
214199,6,6,2
214279,6,7,2
214355,5,7,2
214442,5,7,2
214521,5,8,2
214605,5,8,2
214672,6,8,2
214761,6,7,2
214839,7,7,2
214919,6,7,2
214998,6,8,2
215073,5,8,2
215152,5,8,2
215235,5,8,2
215315,5,7,2
215396,5,7,2
215474,5,6,2
215549,5,6,2
215634,5,5,2
215711,6,4,2
215790,6,4,2
215873,6,3,2
215947,6,3,2
216026,7,2,2
216106,7,2,2
216265,7,1,2
216349,7,1,2
216429,7,1,2
216503,6,1,2
216587,6,2,2
216662,5,3,2
216747,5,3,2
216826,5,4,2
216904,5,4,2
216984,5,5,2
217064,4,5,2
217139,4,6,2
217218,4,6,2
217298,4,7,2
217382,3,7,2
217457,3,7,2
217536,2,8,2
217615,3,8,2
217695,3,9,2
217779,3,9,2
217859,4,10,2
217933,4,11,2
218012,4,11,2
218092,4,12,2
218172,4,12,2
218251,4,13,2
218330,4,13,2
218415,4,14,2
218495,4,14,2
218569,4,13,2
218654,3,13,2
218733,3,14,2
218812,3,14,2
218886,2,15,2
218971,3,15,2
219051,3,14,2
219125,3,14,2
219204,4,13,2
219284,4,13,2
219363,4,12,2
219443,5,13,2
219527,5,13,2
219606,5,14,2
219681,5,14,2
219761,6,15,2
219840,6,15,2
219919,6,16,2
219999,6,16,2
220078,5,17,2
220158,5,17,2
220237,5,18,2
220323,5,18,2
220403,4,18,2
220476,4,18,2
220555,4,17,2
220635,4,17,2
220715,3,16,2
220799,3,16,2
220877,3,15,2
220957,3,15,2
221037,4,14,2
221111,4,13,2
221191,4,13,2
221270,4,12,2
221346,4,12,2
221433,4,11,2
221516,5,11,2
221592,5,10,2
221667,5,9,2
221747,5,9,2
221827,5,8,2
221906,6,8,2
221985,6,7,2
222065,6,7,2
222150,7,7,2
222229,7,6,2
222307,8,6,2
222382,8,5,2
222461,8,5,2
222547,9,5,2
222625,9,5,2
222706,8,5,2
222785,8,6,2
222860,8,6,2
222939,7,7,2
223018,7,7,2
223098,7,8,2
223177,6,8,2
223257,6,9,2
223341,6,9,2
223421,6,10,2
223500,6,10,2
223578,5,11,2
223658,5,11,2
223738,5,12,2
223817,5,12,2
223895,4,13,2
223975,4,13,2
224054,3,13,2
224134,2,13,2
224213,2,13,2
224293,2,13,2
224372,2,12,2
224452,3,12,2
224531,3,11,2
224613,3,12,2
224687,3,12,2
224766,3,13,2
224845,3,13,2
224925,3,14,2
225005,3,14,2
225089,3,15,2
225167,3,16,2
225243,2,16,2
225322,2,17,2
225403,3,17,2
225481,3,18,2
225561,4,18,2
225640,4,18,2
225723,5,19,2
225802,5,19,2
225881,5,18,2
225961,5,18,2
226043,5,17,2
226122,5,17,2
226197,6,16,2
226276,6,15,2
226355,6,15,2
226435,6,14,2
226514,6,14,2
226593,6,13,2
226673,6,13,2
226753,6,14,2
226837,7,14,2
226918,7,15,2
226991,7,16,2
227070,7,16,2
227150,7,17,2
227229,7,17,2
227309,7,17,2
227388,7,16,2
227468,7,15,2
227547,7,15,2
227629,7,14,2
227709,7,14,2
227790,7,14,2
227870,7,14,2
227944,7,15,2
228024,7,15,2
228108,7,16,2
228186,7,16,2
228262,7,17,2
228347,7,17,2
228426,7,18,2
228500,6,19,2
228580,6,19,2
228659,6,18,2
228739,6,18,2
228819,6,17,2
228897,6,17,2
228977,6,16,2
229056,6,16,2
229136,6,15,2
229220,6,14,2
229298,6,14,2
229377,7,13,2
229457,7,13,2
229537,7,12,2
229619,7,12,2
229698,7,11,2
229778,8,11,2
229856,8,10,2
229934,8,10,2
230010,8,9,2
230089,8,10,2
230174,8,10,2
230244,8,11,2
230333,8,11,2
230412,8,12,2
230487,7,12,2
230566,7,13,2
230649,7,13,2
230725,7,14,2
230804,8,14,2
230883,7,14,2
230963,8,13,2
231042,8,13,2
231124,8,12,2
231201,8,12,2
231281,8,11,2
231360,8,11,2
231439,8,10,2
231520,8,10,2
231598,8,9,2
231681,9,9,2
231757,9,8,2
231839,9,8,2
231922,9,7,2
231998,9,6,2
232080,9,6,2
232157,10,5,2
232237,10,5,2
232316,10,4,2
232395,9,5,2
232482,9,5,2
232551,9,6,2
232633,8,6,2
232717,8,7,2
232793,8,7,2
232868,7,7,2
232952,7,8,2
233031,6,8,2
233111,7,8,2
233190,7,7,2
233270,7,6,2
233349,7,6,2
233428,7,5,2
233508,7,5,2
233587,8,5,2
233667,8,4,2
233749,8,4,2
233824,9,3,2
233903,9,3,2
233988,8,2,2
234062,8,3,2
234141,7,3,2
234221,7,3,2
234301,6,3,2
234380,5,3,2
234460,5,4,2
234539,5,4,2
234618,5,5,2
234698,5,5,2
234782,4,6,2
234861,4,6,2
234941,4,7,2
235020,4,7,2
235101,4,8,2
235179,3,8,2
235258,3,9,2
235334,3,9,2
235418,3,10,2
235572,4,10,2
235651,4,9,2
235731,3,9,2
235810,3,9,2
235890,2,8,2
235969,3,8,2
236048,3,7,2
236128,3,7,2
236207,4,6,2
236287,4,6,2
236366,4,5,2
236446,5,5,2
236525,5,4,2
236605,5,4,2
236684,5,3,2
236764,6,3,2
236843,6,2,2
236923,6,2,2
237002,6,1,2
237081,7,1,2
237161,7,1,2
237240,7,0,2
237320,8,0,2
237399,8,1,2
237478,9,2,2
237558,9,2,2
237638,9,3,2
237722,9,3,2
237802,9,4,2
237879,9,4,2
237953,8,5,2
238041,8,5,2
238114,8,6,2
238194,8,6,2
238273,7,7,2
238347,7,7,2
238438,7,8,2
238514,6,8,2
238591,6,9,2
238671,6,9,2
238750,6,10,2
238830,5,10,2
238909,5,11,2
238989,5,11,2
239068,5,12,2
239147,4,12,2
239230,4,13,2
239311,4,13,2
239390,4,14,2
239465,4,14,2
239545,4,15,2
239624,4,15,2
239704,4,16,2
239783,5,16,2
239862,5,16,2
239943,6,16,2
240021,6,16,2
240101,7,17,2
240180,7,17,2
240260,7,18,2
240339,8,18,2
240418,8,18,2
240498,8,17,2
240578,8,17,2
240657,9,17,2
240737,9,17,2
240816,9,16,2
240895,9,16,2
240975,9,15,2
241055,9,15,2
241134,9,14,2
241213,9,14,2
241293,9,14,2
241372,9,14,2
241451,9,15,2
241537,8,15,2
241615,8,16,2
241690,8,16,2
241771,8,17,2
241853,8,17,2
241933,8,18,2
242012,8,18,2
242087,8,19,2
242166,8,19,2
242246,8,19,2
242325,8,18,2
242405,8,18,2
242484,8,17,2
242564,8,17,2
242648,8,17,2
242727,7,17,2
242802,6,16,2
242881,6,16,2
242961,5,16,2
243040,5,16,2
243120,4,15,2
243199,4,15,2
243279,3,14,2
243358,3,14,2
243437,3,13,2
243522,3,13,2
243600,4,13,2
243677,3,13,2
243762,4,13,2
243838,4,12,2
243919,4,12,2
243999,5,11,2
244074,5,11,2
244153,5,10,2
244232,6,10,2
244317,6,10,2
244397,7,10,2
244475,8,10,2
244549,8,9,2
244635,9,9,2
244714,10,9,2
244788,10,8,2
244871,10,8,2
244942,9,8,2
245031,9,9,2
245111,9,9,2
245191,8,9,2
245271,7,10,2
245344,7,10,2
245424,7,10,2
245503,7,11,2
245588,7,12,2
245668,7,12,2
245742,6,13,2
245826,6,13,2
245903,6,14,2
245979,6,14,2
246063,6,15,2
246144,7,15,2
246223,7,15,2
246303,7,16,2
246383,7,16,2
246462,6,16,2
246542,5,16,2
246621,5,15,2
246700,5,15,2
246775,5,14,2
246860,5,14,2
246934,5,13,2
247013,5,13,2
247093,5,12,2
247173,5,11,2
247252,5,11,2
247336,5,10,2
247415,5,10,2
247490,6,9,2
247570,6,9,2
247649,7,9,2
247729,7,8,2
247808,8,8,2
247887,8,7,2
247967,9,7,2
248046,9,7,2
248124,9,6,2
248210,9,6,2
248287,8,5,2
248362,8,5,2
248449,8,4,2
248528,8,3,2
248602,8,4,2
248682,8,4,2
248767,8,5,2
248846,7,5,2
248926,7,5,2
249005,6,5,2
249084,5,6,2
249159,5,6,2
249322,5,6,2
249401,6,6,2
249481,5,7,2
249555,5,7,2
249635,5,8,2
249714,4,8,2
249794,4,8,2
249879,5,7,2
249958,5,7,2
250037,6,6,2
250108,6,6,2
250196,6,5,2
250271,6,5,2
250351,7,4,2
250435,7,4,2
250513,7,3,2
250594,7,3,2
250672,6,2,2
250748,6,2,2
250827,5,2,2
250907,5,1,2
250987,5,1,2
251066,5,0,2
251145,5,0,2
251224,5,0,2
251304,6,1,2
251383,6,2,2
251463,6,2,2
251547,6,1,2
251627,5,1,2
251706,5,1,2
251782,4,0,2
251860,4,1,2
251939,4,1,2
252024,3,2,2
252176,2,3,2
252259,2,3,2
252338,1,4,2
252418,1,4,2
252498,1,5,2
252651,2,6,2
252739,2,7,2
252817,2,7,2
252893,2,8,2
252973,2,8,2
253052,2,9,2
253131,2,9,2
253211,2,10,2
253290,2,10,2
253370,2,11,2
253449,2,11,2
253529,2,10,2
253608,2,9,2
253688,2,9,2
253767,2,8,2
253846,2,8,2
253926,2,7,2
254005,2,8,2
254085,3,8,2
254164,3,9,2
254247,3,9,2
254327,3,10,2
254402,3,11,2
254482,3,11,2
254561,3,12,2
254641,3,12,2
254720,3,13,2
254800,4,12,2
254879,4,12,2
254959,5,11,2
255038,5,11,2
255117,5,10,2
255197,6,10,2
255277,6,9,2
255356,6,9,2
255435,6,8,2
255515,6,8,2
255594,6,7,2
255673,6,7,2
255753,6,6,2
255832,6,6,2
255912,6,5,2
255992,7,5,2
256071,7,4,2
256150,7,3,2
256228,7,3,2
256313,7,2,2
256388,7,2,2
256552,8,1,2
256627,8,1,2
256706,9,1,2
256786,9,0,2
256865,10,0,2
256945,10,1,2
257024,10,1,2
257102,9,2,2
257188,9,3,2
257263,9,3,2
257342,9,4,2
257422,8,3,2
257499,8,4,2
257586,7,3,2
257665,6,3,2
257735,6,4,2
257824,5,4,2
257903,5,4,2
257978,4,5,2
258057,4,5,2
258142,4,6,2
258221,3,6,2
258375,2,6,2
258455,2,7,2
258534,2,7,2
258614,2,8,2
258699,2,8,2
258772,2,9,2
258851,2,9,2
258936,2,10,2
259016,3,10,2
259095,3,10,2
259167,3,9,2
259251,3,8,2
259323,3,8,2
259415,3,7,2
259491,3,7,2
259568,4,6,2
259646,4,6,2
259726,4,5,2
259807,5,5,2
259884,5,4,2
259964,5,4,2
260043,6,3,2
260123,6,3,2
260204,6,2,2
260282,6,2,2
260446,7,1,2
260521,7,1,2
260605,7,0,2
